sentence,label_id
"Perfect housewarming gift idea for your family and friendsCharacteristic1.Size:16 x 16 英寸 （set of 4）2.Material:The pillow case is made of high quality polyester blended material, very durable, environmentally friendly and very comfortable.The same color invisible zipper closure, elegant appearance, easy to insert and clean, pillow case double.",0
"HOYOYO Polka Dots Decals Wall Sticker, 120 Pcs Purple Watercolor Dots Peel and Stick Wall Decals for Kids Playroom Bedroom Kids Room Nursery Classroom Background Decorations Sheet size:7.9(H) x 11.8(W) inch Each set of dot wall stickers includes 12 pcs,total 120 pcs.Made of environmentally friendly self.",0
The Light Grey color promotes sustainable dyes that give fresh and long.,0
It is also useful for maintaining the natural shine of face.,0
Natural cleansing face mask: Step.,0
High Quality Print using Eco Friendly Uv Based Inks on a Premium Durable Vinyl Adhesive Materials Canvas Matt Finish Self Adhesive Material .Create a Personalized Wallpaper Photo Wall Mural From Your /Family's /Loved One's High Quality Photo.Easy To Install Material.,0
It Can Not Harm Any Type Of Nature.,0
Sonas Creation PAPERUS Customizable Black & White Dustbin Waste Basket Indoor Planter Vase Paper Bin Storage Basket STANDARD Size 10 Ltr & 11 inch Tall Eco Friendly Sustainable Handmade of Paper Ropes An Impactful Positive change from Plastic and Metal to Eco.,0
"Its Super Light, consumes Lesser space due to low footprint and is Naturally Breathable.",0
"Pure & Organic (100 Grams) Pure, Natural And Organic Brahm Dandi",0
Achieving Sustainable Cultivation of Coffee: Breeding and Quality Traits: 39 (Burleigh Dodds Series in Agricultural Science),0
Make Your Own Abrasive Pincushions Now you can make your needle sharpener eco friendly Walnut Filled Pincushions with this loose Walnut Shells.,0
"Every time you stick your needle or pin into an walnut pincushion, it cleans it of the natural oils in your fingers and any impurities in your cloth.",0
"Fabric/Material: Recycled Cotton with sequin, beads, and mirror work, and due to the nature of handicraft work, there will be some loose embroidery work, threads.",0
Lucky Brand shoes are made with the best sustainable materials and because of that they are synonymous with comfort.,0
"15cm Pack of 44 Pcs Paper Coated Eco Friendly Disposable Food Serving Paper Bowls for All Big & Small Events, Parties, Weddings, Pooja etc.",0
"15 CM Pack of 50 Pcs Paper Coated Eco Friendly Disposable Food Serving Paper Bowls for All Big & Small Events, Parties, Weddings, Pooja etc.",0
"resistance and environmentally friendly.Safe for children and pets.Apply to landscape, playground, pet area, backyard, road median, swimming pool, residential, lawn, park, public building, and many other occasions.The US made Lawn made has its own importance whether in terms of decoration or in class.The special process, Knitted curly yarn with U.",0
"shaped monofilament, multicolor weaving, imitate the natural grass.",0
"Grass color is bright and natural with high fidelity, comparable to natural grass.",0
"Shikakai, a natural Ayurvedic ingredient that has been known in India for thousands of years, gives a luscious shine, strengthens the hair and cares for the scalp.",0
Green World Combo of [CHILLI F1 JWALA PARIKSHA + BRINAL F1 ROUND + TOMATO SACHRIYA] Seeds With Organic Nutrients Manure CHILLI F1 JWALA PARIKSHA 10Seeds + BRINAL F1 ROUND 10Seeds + TOMATO SACHRIYA 10Seeds + Natural Shield & Plant Booster (250gm) + Magic Plant Growth Promoter (500gm),0
"Fingerprints Unique custom graphics,make your iphone different This case is made of organic and environmentally friendly silicone material, Mold is integrally formed and is not easy to tear, if it?s get dirty, it will be easily wipes away with damp cloth or showed by water.",0
"This Face and Bath Towel is High Quality, Super Absorbent, Eco Friendly, Disposable Towel ideal for Hospitals, Railways, Home Care, Spa, Parlor, Hotels etc.",0
"With the help of doctors and nutritionists, Lean Meal was formulated specifically using high vibration nutrients and superfoods to assist with your weight management goals.Weight Management SupportLychee Fruit ExtractMushrooms (Reishi, Cordyceps, Shiitake, and more)Organic Green Coffee BeanOrganic CinnamonMCT OilNutritious MealVitamins (Kelp, Fruits & Veggies)Minerals (Marine Algae)Phytonutrients (1 Serving Vegetable & Fruit Blend Extracts)Boost EnergyB.",0
12 MethylcobalaminOrganic GreenCoffee BeanGut HealthProbiotics (Soil.,0
crafted from a versatile & durable natural.,0
"end printing technology captures every bit of image detail on premium natural fabrics, ensuring rich and lively colours 【NOTE】: Product pictures are not measured to scale.",0
"Shaped Fork Type Screwdriver Spanner Head Screwdriver Magnetic Tip 2.3Mm Description:Made of premium alloy, heat treated, high hardness and strong toughness, wear resistant, good quality, durableThe handle is made of environmentally friendly PP, comfortable to grip, anti.",0
"slip, heat resistanceMagnetic tip, easier to use, convenientCan be hung design, easy to storeAn essential tool for the familySpecification:Batch Head Diameter:A:1.7mm / 0.07inch,B:2.0mm / 0.08inch,C:2.3mm / 0.09inch,D:2.6mm / 0.1inchMaterial: Alloy Steel, PPColor: GreenPackage Includes:1 Piece Screwdriver",0
NTAG Modern Lint Roller Hair Remover Eco Friendly No Paper Innovative New Design Fabric Shaver (White) A revolutionary lint remover that cleans without the mess.,0
"Vertical Badge Holder,ID Badge Card Holder Silicon Name Card Bank Card Environmentally Friendly, Wear Resistant, Waterproof (Green) Vertical Badge Holder ID Badge Card Holder With Lanyard Neck Strap Heavy Duty Durably Silicon Name card Bank Card Environmentally Friendly, Wear Resistant, Waterproof The badge holder was designed to hold two cards at once.",0
"It is used in farming and small scale sustainable, organic farming.",0
"Vermicompost is nature friendly, non.",0
"It improves the soil quality, aerates it through natural processes.",0
Eco friendly long lasting bottle & Spillage proof.,0
Good quality gum on release paper helps keep napkin in place and prevents leakage of period blood onto clothes due to displacement of napkin Naturally soft cottony top sheet is extremely soft for the extremely smooth and soft feel for maximum comfort.?,0
"¼”.● Approved by UPS, FedEx and USPS; Ideal for fragile/non.",1
"💕Pure Handmade Products: Each of your Personalized Led Night Light Initial is handmade by us.Our craftsmen will also feel your love for her /he while carving attentively.We will make it carefully, just to bring you a different experience 🟡POWERFUL FUNCTION✅Wide Application :①The Personalized Engraved Name Letter Lamp emits warm and soft lights,making people Feel At Ease.②Suitable as a Wall Lamp to hang in the baby room, bedroom, living room, entrance, and the wall outside the door to Decorate and Warm your house.③The Personalized Letter Night Lamp can stand independently.It can be placed on the table as a Desk Lamp or beside the Christmas tree to Create A Unique And Warm Party Atmosphere.✅Convenient And Environmentally Friendly: ①Our Custom Wooden Engraved Name Wall Light uses Energy.",0
"Saving USB Connection, it is more Convenient And Quick To Use②The light is not heavy, making it easy to carry and suitable for taking pictures, besides the USB Cable Can Be Used everywhere.③The Wood we choose is Natural Material, after treatment, it is not easy to crack and deform, and it is more Friendly.",0
"High transparent TPU materials escorts your family's health, environmentally friendly and harmless.",0
"inclusive protection, healthy and environmentally friendly, comfortable and breathable, bottom elastic design, more fit and compact, firmly fix the sofa.",0
"Polyester fabric, soft, environmentally friendly and comfortable.",0
1 Litre Each Avany Cold pressed oils are extracted through no heat process which helps to preserve natural flavor.,0
AVANY cold pressed Coconut Oil is made from naturally sun.,0
dried coconut copra without any chemical process involved and It ensures the extracted Coconut Oil is 100 percent natural and pure.,0
The cold pressed process ensures natural rich aroma and vital nutrients are kept intact in your cooking oil.,0
"toxic and eco friendly, drape naturally and no stiff, unlike PEVA and plastic alternatives.",0
"ArtzFolio Watercolor Leaves & Flowers Cushion Cover Throw Pillow Canvas Fabric 20 x 20 inch (51 x 51 cms); Set of 5 PCS Cotton Canvas || SIZE: 20 x 20 inch (51 x 51 cms); SET OF 5 PCS: Canvas HIGHLIGHTS: Give your room an ultimate decorative touch with this stylish cushion cover / throw pillow We use luxury fabrics for all our cushion covers, printed and custom manufactured in India Our fabric gives a soft and inviting complement that will liven up any room FEATURES: Overlap backing with a concealed zipper Perfectly tailored turn seams for a refined, crisp finish Design printed on the front and a plain colour backside Each piece is carefully and meticulously cut and sewn by hand Made from a versatile natural.",0
It is a combination of unique and highly effective natural Amino Acids & Vitamins.,0
"VENRIC White Flower Pots for Home Decoration, 5 inch Eco Friendly Plastic Pots for Indoor & Balcony Gardening, Bedroom, Living Room, Pot (Marble White pots Pack of 3)",0
"From the very beginning, Suplight upholds the sustainable developing principle by adopting eco.",0
Benefit Pure natural environment.,0
"Does not contain any harmful chemical materials, no chemical damage to the human body, high color cleanliness, fade ,stain, shrink and wrinkle resistant, Environmentally friendly hypoallergenic, it is the best choice for people with allergies.",0
"Take our Organicali Dates on the go, their natural robustness makes them the perfect outdoor snack to fuel your day.",0
"Crafted into fine bristles, the sturdy whisk is made from one piece of natural bamboo.",0
Crafted from natural bamboo.,0
"Strong, sustainable whisk.",0
SAI PRASEEDA 5 Kg Loose Cocopeat Powder_100 % Organic_Eco.,1
Friendly_Ready to Use for Indoor_Outdoor Plants_Home Gardening_Nurseries with A Cutter and 30 PVC Tags SPCPR4 SAI PRASEEDA Eco friendly 100 % organic natural Cocopeat powder.,1
"This product is available in 1 kg, 2kg, 3 kg, 5 kg, 10 kg packets.",1
"LKEREJOL Squeaky Dog Toys for Aggressive Chewers Rubber Puppy Chew Ball with Squeaker, Almost Indestructible and Pet Toy for Medium and Large Breed Features:Material: This toy is made of environmentally friendly natural rubber.",0
"You can use toys to interact with the dog, will enhance your relationship.ULTRA DURABLE: The natural rubber used in the toy will stand the test of most aggressive chewers.It's soft and very chewy.",0
"While no toy is completely indestructible, this is certainly the closest one.Color: Available in blue, orange, green, light blue.Specifications:Material: RubberColor: blue, orange, green, light blueSize: (Approx) (LxW) 5.4x3.1inchPackage Included:1 PC x Squeaky Dog ToyNote:1.",0
"inch Rectangular Tray with Fused Glass, Turquoise Kerry Brooks' signature style melds rustic glazes with crackled fused glass resulting in pottery with.an earthy, organic quality.",0
"The sparkling crystallization and multicolored highlights mimic natural geodes created by the forces of nature, and the spontaneity of the process means each piece has a unique personality.Kerry Brooks has been a potter since 1988, learning her craft in Ann Arbor, Michigan and now working from her studio and gallery, Dock 6 Pottery, in the Longfellow neighborhood of South Minneapolis.",0
"Lunarable Tulip Fabric by The Yard, Tulip Pattern in The Centre of Repeating Circle Frames with Dots Tile, Microfiber Fabric for Arts and Crafts Textiles & Decor, 1 Yard, Green Pink Decorative microfiber fabric by the yard.",0
Only ECO FRIENDLY inks used.,0
Very durable and sustainable material which will not endanger your health or the environment.,0
"No chemicals used, No dye substance harming the health of you or your family, %100 recyclable environmentally friendly fabric.",0
"NICETOWN Flax Sheer Linen Curtains for Windows 84 inch Length, Tab Top Semi Sheer Vertical Drapes Privacy with Light Through for Bedroom/Living Room, Natural, W52 x L84, 2 Pieces Do you want a curtain with a natural style to refresh your home decor?",0
"The tab top is 1.9"" inner diameter which can fit the most size rods in the market.The curtain material is soft and environmentally friendly, make a quiet natural look to your windows and rooms.",0
"Cariloha bamboo apparel is Soft, Cool, Clean, and Green!",0
"It's sustainable, breathable, and naturally hypoallergenic.",0
"It also acts as a natural insulator, keeping you cool in the summer and warm in the winter.",0
Global Graphics Tree Wall Sticker Green Leaves and Tree Wall Sticker Multicolor Wall Decor (PVC Vinyl) Our Wall Sticker is Made from highest quality(LG vinyl) adhesive Matt vinyl.,0
"Bamboowala Bamboo Wall Decor Items | Handicraft Handmade Home Decor Art | Multiple Deity Designs Decorative Wall Hanging | Eco Friendly | Shape: Betel | Size: 11.5"" X 0.3"" X 12.5"" (Shiva & Parvati) Bamboowala came into existence with a vision of creating environmental sustainability and employment generation for Bamboo artisans.",0
Bamboowala is proud to focus on clean and green India by adopting sustainable business practices.,0
renewable and cause irreparable loss to our mother nature.,0
Features and Benefits: Made of pure & natural bamboo Environment friendly handicrafts Hygenic & chemical free Artistically handcrafted Durable with no maintenance Why Bamboowala wall decor item?,0
It is made of pure and natural bamboo which is safe and requires no herbicide or pesticide or fertilizers to grow.,0
Adapting high quality PC materials: environmentally friendly and durable.3.,0
"ConnecTite is environmentally friendly because no primer or cement is used, making it better for human health and safety.",0
"Apply Natural Nail Base Coat, then apply two coats of NAIL POLISH color, finish with this Top Coat, then let dry.",0
This paper bags eco friendly is unique combination of strength and porosity.,0
"Unimall Pack of 500 Natural Bamboo Skewers for Cake Topper, 5.9 Inch 3mm Wooden Sticks for Cupcake Topper, BBQ，Appetiser, Fruit, Cocktail，Kabob, Chocolate Fountain, Grilling, Barbecue, Kitchen ❤️NATURAL BAMBOO STICKS FOR CAKE TOPPER BBQ FRUIT COCKTAIL CAKE DECORATION ❤️ABOUT UNIMALL We are professional in handmade crafts and party decoration supplies for more than 10 years All of our products are environmentally friendly and harmless for health We are manufacturer, not distributor, bulk order & OEM/ODM service available ❤️ABOUT PACKING Makes your cake sparkly and bring you more joy!",0
It is known for its durable structure and nature.,0
Friendly Ganpati Paper Flower Decoration Bring about a fresh change to your room with this artificial Eco friendly Ganpati Decoration.,0
"Organic Supplements: Bodies and Things of the Natural World, 1580–1790",0
Satya Incense Sticks Variety Pack #1 and Incense Stick Holder Bundle with 6 Natural Series Fragrances Incense and holder set #1: This is a bundled product that includes 6 Natural Series Satya incense sticks and incense holder.,0
Incense sticks variety pack includes Natural Sandal|Natural Jasmine|Natural Lavender|Natural Patchouli|Natural Rose|Natural fragrances.,0
Our incense sticks are non toxic all natural organic and herbal.,0
"toxic, environmentally friendly, not stain, will not fade.Straight bent and spiral design, widely used, can drink water, milk, drinks, etc.Could put it into the microwave for sterilization.Protect teeth from cavities and stains.Come with cleaning brush and cleaning cloth, easy to use.Specification:Material: Borosilicate glassSize:19x0.8cm/7.48x0.31inchPackage Includes:1 Piece Glass Drinking Straw1 Piece Cleaning Brush1 Piece Cleaning ClothNote:Due to the light and screen setting difference, the items color may be slightly different from the pictures.Please allow slight dimension difference due to different manual measurement.",0
"Founded on the principle of creating a better planet, we are committed to provide sustainable products.",0
TOVITO Newtech LPG Gas Iron Press [4 kg India's No.1 Brand] Best for Tailor's & Laundary.,1
"made Polyester fabric material, very durable, environmentally friendly, and washable.",0
"Clean Lungs Tea (50g) | Completely Natural Formulation | Herbal Tea Organic | Detox Tea Lung cleanse tea is carefully developed after research by our team to provide you an ayurvedic way to keep your lungs healthy, clean & fresh.",0
Sensible Sustainable Solutions In Homes & Communities,0
Very durable and sustainable material which will not endanger your health or the environment.,0
"No chemicals used, No dye substance harming the health of you or your family, %100 recyclable environmentally friendly fabric.",0
"transformed UFO ball uses environmentally friendly ABS materials, which is more flexible and diversified.",0
"Shoe Laces Replacements For Sneakers and Athletic Shoes Boots Neon Green 91cm Specification： >Shoelaces Diameter: 5/16""""(8mm width) ; >Shoelaces Material: Polyester Yarn ,Will Not Fade; >The Transparent Plastic Head Length: 1.5 CM; Colors: Colors Every Package include 2 Pair of Laces(4 Laces) .",0
> Brown | Ivory | Khaki | Royal Blue | Navy Blue | Baby Blue | Pink | Naked Pink | Persian Red | Red | Neon Green | Green | Army Green | Neon Orange | Yellow | Dark Purple Size: 36 in (91 cm) | 40 in (102 cm) | 45 in (114 cm) | 48 in (122 cm) | 54 in (137 cm) | 63 in (160 cm) | 72 in (182 cm) How to Chose Size: >We recommend that you remove and measure the length of the shoelace you are about to change for a precise fit.,0
"72 in (182 cm) Environmental Protect: Materials, Environmental Protection, Do Not Fade, The Use of Environmentally Friendly Materials, and Stained Through Fine Workmanship, Ensuring Colorful, No Matter How You Wash, Exposure, Will not Fade; Please Note: Actual Colors May Vary From The Color on Your Screen Due to Monitor Color Restrictions.",0
"(but it is not suitable for sights) Very small and portable, environmentally friendly engineering plastic material, sturdy and durable, can be connected to various tripod brackets, is your best assistant",0
friendly street style fashion that is sustainable.,0
Natural Material Marble.,0
Marble is one of the most environmentally friendly materials.,0
Leading Self: Leading for Social Responsibility and Sustainable Development,0
Achieving Sustainable E.,0
friendly sustainability.,0
"From the very beginning, Suplight upholds the sustainable developing principle by adopting eco.",0
"Our male model is 6'2"" and 165 lbs (188 cm/75 kg), wearing a Large, and our female model is 5'7' and 120 lbs (170cm/55kg), wearing a Small.",1
"In Mexico they typically call this type of sweatshirt a ""sudadera de jerga"", referring to the often recycled material, or a ""canguro"", referring to the signature front pocket or ""kangaroo pouch"".",0
"Fish Shaped Bait, Lightweight Fishing Equipment Fish Lure with Hook for Outdoor Fishing Freshwater(Silver Back Green) Feature:1.",0
"Made of highly quality silicone material, non‑toxic, environmentally friendly, corrosion‑resistant and durable.3.",0
"Audbhidhi Vegetable Seeds | beatroot Hybrid Vegetable Seeds For home Gardening (50 SEEDS ) PACK OF 5 PACKET They are usually red, scarlet, or yellow, though green and purple varieties do exist, and they vary in shape from almost spherical to oval and elongate to pear.",0
Free & Earth FriendlyIt is never good when you take a swig and get a chemical taste in your mouth.,0
"slip, comfortable, sustainable work .",0
"Megacities: Urban Form, Governance, and Sustainability: 10 (cSUR.",0
UT Series: Library for Sustainable Urban Regeneration),0
"Greenberry Organics Argan & Onion Frizz Control Conditioner with Amla, Bhringraj & Liquorice Extracts with Rice, Apple & Keratine Extracts, 200 ML Pack 2 Use this conditioner for the best result with Argan & Onion Frizz Control Shampoo with Amla, Bhringraj & Liquorice Extracts as it caresses the tresses and makes them look healthy, shiny and strong.",0
Very durable and sustainable material which will not endanger your health or the environment.,0
"No chemicals used, No dye substance harming the health of you or your family, %100 recyclable environmentally friendly fabric.",0
The simplistic and organic nature of this collection makes it perfect for every style and taste.,0
"Conran infuses her namesake tableware with a flowing organic nature and tactile expression, as evidenced by the ridges and dipped rims that recall handcrafted pottery.",0
Velvet fabric Very soft and environmentally friendly which make you feeling comfortable.,0
"These sustainable storage bags are built for bundling every bit or bite you want to keep close at hand and tidy, too.",0
"Environmentally friendly ABS material, waterproof design, finely polished edges, smooth surface, compact and elegant, durable 4.",0
"toxic and eco friendly, drape naturally and no stiff, unlike PEVA and plastic alternatives.",0
Bamboo yarn is inherently Antibacterial and Naturally Odor Resistant by nature.,0
The towels are treated with an Antimicrobial agent made from Natural extracts making it extra safe.,0
The Bamboo yarn along with secret ingredients make our towels the safest choice for your precious skin along with long lasting freshness and environmental sustainability.,0
SilkyKraftz Handcrafted Eco Friendly Reusable Red Jute Bag with Dancing Figures Handcrafted Eco Friendly Reusable Red Jute Bag With Dancing Figures.,0
"✿ No chemicals used,No dye substance harming the health of you or your family.Made from %100 polyester high quality and environmentally friendly materials.A perfect gift idea for your mom,dad,sister,brother,grandma,wife,husband and all other beloved ones with thousands of surprising designs.",0
"Jaipur Home Handwoven Jute Area Rug, Natural Yarn, Rustic Vintage Braided Reversible Rug, Eco Friendly (5 Feet, Round) Jaipur home Crafted with love and care, hand made rugs carry the spirit of the artisans that made them.",0
"KSROECUD 8x10 Picture Frame Set of 4, Modern Wall Frame Made of High Definition Glass，Display Pictures 5x7 with Mat or 8x10 Without Mat, Wall or Tabletop Display Photo Frames, Rose Gold Product information: ✔Frame material：Environmentally friendly PS ✔Cover：High Definition 2mm ✔Backboard：Multi.",0
"friendly, handcrafted and hand stitching natural bamboo .",0
"Using double ring rotation is an easy way to disperse them so that their scent can fill a living space with natural fragrance.Among their many benefits, car air freshener can help energize or relax you, provide sinus and allergy relief and provide a safer alternative to candles and incense, and even get rid of bugs.Double ring car diffuser is very portable, easy to use, and can be placed anywhere in your home, car, or office.",0
"The smell is natural and warm, detoxification and deodorization, refreshing.",0
Free Greetings strives to use the most eco friendly materials and processes possible.,0
"Designed with an engineered mesh upper, this application stretches with the foot's natural motion and creates an excellent fit.",0
"By following a more sustainable design approach, this shoe also uses fewer resources to color the sockliner.",0
"Following the natural progression of the foot, GUIDANCE LINE technology helps generate a more natural and consistent stride.",0
"Additionally, the flex grooves in the outsole increase the shoe's flexibility during your step—creating a more natural feel from footstrike to toe.",0
"quality metal with thick color paint, ECO friendly with no weird smell.",0
Agriculture Development and Sustainable Environment,0
"Cloud 9 Cloud9 Organic Creatures and Small Dragonfly Fabric, Green",0
"can be reused.Eco friendly reusable and easy to clean as these tumblr are top rack dishwasher safe, BPA free.",0
"❤Attention : Flowers maybe fall apart, because it doesn't stick with glue for more realistic and more environmentally friendly, just need to put it back through tiny branch.",0
"Our commitment to convenience, quality and sustainability means peace of mind for you and your family.",0
"Ambesonne Mandala Wooden Wall Art Set of 3, Classic Style Universe Themed Nature Forms, Birch Wood Plywood Rustic Wall Art Accent for Hallway Bedroom Living Room Cafes and Offices, 11,4"" X 11,4"" X 0.1"" Set of 3 .",0
It is known for its durable structure and nature.,0
"Ambesonne Cherry Blossom Fabric by The Yard, Japanese Flowers Symbolic of Spring in a Random Arrangement, Stretch Knit Fabric for Clothing Sewing and Arts Crafts, 2 Yards, Green Brown LENGTH: 72"" (2 yd) & WIDTH: 61"".",0
one sides of the Satin Bonnet Sunset is organic and natural satin silk.Light weight and easy to carry.,0
Benefits:DEHMAN pillowcase is the most natural anti.,0
"2cm deviation is allowed, because of manual measurement.)Home Decoration：Beautiful patterns are printed on these pillow covers to be a perfect decoration.Application:indoors (living room, bedroom,office,beach house etc.) and outdoors (patio,car,garden etc.)Feature:✔ Durable and environmentally friendly material,washable and easy to clean.✔Soft fabric.",0
"Evergreen N9S400 Paper Napkin Standard Band, 4.",0
density fiberboard frames are made with recycled materials for sustainability.Buy yours today or check out the Langdon House family of extraordinary frame collections (subject to availability): Celebration Crestwood Kensington Lumina Prima Prosperity Richland Seaside Tranquility,0
"Three packages for you to choose from:Set of 1, 4, 6 Material: environmentally friendly, high quality polyester.",0
"Made of high quality environmentally friendly polyester fiber, it is durable.",0
"Featuring a wonderful Belle character design, this fresh and natural, eco friendly dinner set includes all the cutlery your little one will need to enjoy meal time.",0
"Perfect for on the go, this snack box is made from organic bamboo making it the best gift for anyone who is trying to be more environmentally friendly.",0
"CCSmall Case for OnePlus Ace, Heavy Duty Shockproof Military Grade Drop Tested Field Phone Case Bumper Rugged Cover for OnePlus 10R/Ace HD Green Product descriptionPhone case fit for OnePlus AceFeatures: 1.",0
"We are professional about mouse pad and cell phone case, committed to developing more exquisite more practical and more environmentally friendly products.",0
Sustainable Innovation: Build Your Company’s Capacity to Change the World (Innovation and Technology in the World Economy),0
"This is a fashionable and practical shopping bag that is made of sustainable, water.",0
"LANGHA VALLEY Homemade Green Chilli Pickle, Hari MIRCH KA ACHAR, Made with Cold.",0
"Pressed Organic Mustard Oil, Sun Dried and Sun Matured (360g) Lick your fingers and get firey with our Hot and spicy Green chili pickle.",0
"fresh green chilies infused with organic mustard oil, rai seeds and chosen spices make the classic blend for this hot and tangy green chili pickle.",0
"Rai seed, key ingredient after green chilies, offer the needed tanginess to the pickle, which makes the pickle stand out.",0
"IndianJadiBooti Kurand Grass Powder, 400 Grams Pack Special care is taken to use the fresh and pure ingredients, the herbs are properly cleansed and processed as per the traditional / authoritative texts / methods to retain its natural aroma, color, taste, purity and effectiveness and maintaining the quality.",0
Benefits: there are no substitutes in modern medicine for the fresh and pure natural organic herbs.,0
Hardcover Plain Handmade Paper Eco Friendly Premium Notebook .,0
Very durable and sustainable material which will not endanger your health or the environment.,0
"No chemicals used, No dye substance harming the health of you or your family, %100 recyclable environmentally friendly fabric.",0
"Health and safety:this product is environmentally friendly material, non.",0
"Sustainability is sexy, so Vitamin A designs their collections in California and locally manufactures their beachwear .",0
Waist: measure around narrowest part of your natural waistline.,0
"Features: Material: Food grade BPA free plastic and heavy duty 304 stainless steel Color: Yellow/Green Size: 86mm(3.35 inch) in diameter,for wide mouth mason jar The design of our sprouting lids are reasonable.Regular hole size makes it convenient for water filtration;Supporting stand feet design, makes it drainage easier.",0
Internal chest pocket with zipSustainability .,0
"MHT Salon Shampoo Bowl Backwash Sink Hair Strainer Deep Waste Basket No Pipe Description:High quality material, durable and environmentally friendly.Practical design and exquisite workmanship rust, durability and reliability.Perfect for most salon backwash shampoo bowl.Removable separate deep basket prevents debris from clogging drain pipe.Suitable for mounting hole 8.",0
"M Description:Nordic Minimalism Style Flower Pot, attractive on its own.Designed for hydroponically planKHATI or soiled planKHATI to add a touch of green to your house.Each color has 3 size, together looks more noble and elegant.Quality material, durable and eco.",0
300 Ml/Natural & Organic Natur Vital Henna Black Shampoo.,0
300 Ml/Natural & Organic,0
Green (Pack of 3) M 19x21 Inch ✨ Product Highlights ✨✿ Oxo.,0
"quality TPU material, environmentally friendly, safe and harmless.",0
"Construction materials include stainless steel, steel, recycled plastic, or thermoplastic.Specification:Material: Aluminum alloy & plasticDimension: L40xW33xH46cm (15.7*13*18 inches)Weight: 4.6lb (2.1kg)Max Load: 20kg (44lbs)Compatible Wheel Diameter: 20"".",1
"PU leather is more Eco friendly, a great alternative to genuine leather.",0
Biscuitville: The Secret Recipe for Building A Sustainable Competitive Advantage,0
friendly And Natural Cane Basket aka 'Tokari' With Cotton Cover To Keep and Serve Fresh Rotis To Family Members Even Hours After You Cook.,0
"Yellow Bumper Protective Case for OnePlus 8T 6.55"" 5G Case Marble Flower Design for OnePlus 8T Case Clear Marble Flower Design for Women Flexible Silicone Bumper Cover for OnePlus 8T SmartphoneFeatures:Stylish designThe Compatible with OnePlus 8T Clear Case use nifty Marble pattern design, makes you fashionable and chic, perfectly match any occasions.Highest quality materialThe Compatible with OnePlus 8T silicone case use environmentally friendly upgraded tpu material.Precise cutThe Compatible with OnePlus 8T protective case easy access to all ports, buttons, speakers, cameras.Convenient useThe Compatible with OnePlus 8T slim case flexible soft, easy to install and take off, pocket.",0
Environmentally Friendly.,0
It is a healthy and environmentally friendly product.,0
"Ceramics for a long time has been the people's eating utensils, the soil is fired at high temperature, is the real green and healthy products.Wear ceramic jewelry not only bring the beautiful, also brings health.",0
Advanced Technologies for Sustainable Development of Urban Green Infrastructure: Proceedings of Smart and Sustainable Cities 2020 (Springer Geography),0
"SriShopify Handcrafts Embroidery Eco friendly Jute Women’s Handbag Tote Bag (Medium, Red)",0
"toxic, tasteless, environmentally friendly.",0
"Environmentally friendly, no dye substance harming health of your family.",0
We are driven by a desire to make great design available to everyone in a sustainable way and create a niche where gorgeous is different.,0
We make our yoga mats using pure natural EVA material (Ethylene.,0
friendly too in nature.,0
"Pounded) Red Rice | Poongar Rice (1 Kg) | Diabetic Friendly, Gluten Free | (Medium Grain, Unpolished, Boiled) (1 kg) Poongar rice ,also known as 'Women’s rice', is cultivated using natural farming methods i.e.",1
"* A wonderful cure for women’s hormonal problems * Highly recommended for pregnant women and lactating mothers *Abundant presence of Vitamin B1 * Enhances stamina * Immunity booster * Rich in micronutrients * High Fibre content * ideal for diabetic patients Our Story : At Aranyaka, we procure locally grown produce from small and marginal farmers who adopt healthy farming practices and traditional methods for growing crops,relying on the natural fertility of the soil,shunning use of environmentally detrimental chemicals.",0
We source produce ethically and in a transparent manner to ensure livelihood and sustainability of our small farmers.Our range of products are hand.,0
An easy way to add that finishing touch to your already gorgeous home Material Used: Wood is eco friendly and sustainable.,0
"Droplet and Spray Transport: Paradigms and Applications (Energy, Environment, and Sustainability)",0
The upper has been reimagined with a new engineered mesh that adjusts to your foot's natural shape while providing a comfortable midfoot hold.,0
"Following a more sustainable design approach, this shoe also uses fewer resources to color the sockliner.",0
"Evershine Shoppee 1 Box Miniature Flowers Mini Model Railroad Architecture Layout Decoration Purple Description:1 Box(28pcs) mini flowers clusters miniature model scenario train sand table DIY architecture scenery materials.Realistic flowers, suitable for multiple scene production.Simulation, durable, environmentally friendly and non.",0
NippyLid Eco Friendly Baby Bottle and Pink NippyLid (Patent Pending) with Unique Straw,0
thin skin will make your typing easy and natural.,0
"grade material, durable, environmentally friendly Ultra.",0
Corporate Environmental Management 3: Towards Sustainable Development (Environmental Management Set),0
The perfect gift for all dog owners and pet lovers specification: color: blue Material: Food grade ABS Capacity: 350ml/12oz Product size: 3.34 * 3.34 * 5.51 inches Product weight: 212 grams / 7.48 ounces Scope of application: small and medium pets Packing: 1 * pet water bottle,1
This money box frame is environmentally friendly and safe for children.,0
This money box frame is environmentally friendly and safe for children..,0
"Green Sense Organic Multigrain Flour | Multigrain Atta | Gluten Free | Helps in Weight Loss, High in Protein .",0
"At Green Sense, we ensure high quality organic grains are selected and cleaned under hygienic conditions, using state of the art machines.",0
The grains are then stone ground in slow speed by cold process to preserve its natural aroma and texture.,0
Made from very durable and sustainable material which is super soft & breathable.,0
Only eco friendly inks used.,0
"Environmentally friendly, no dye substance harming health of your family.",0
